movie id,movie title,release date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
699,Little Women ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,Miami Rhapsody ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"Wonderful, Horrible Life of Leni Riefenstahl, The ",01-Jan-1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
702,Barcelona ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
703,Widows' Peak ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
704,"House of the Spirits, The ",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
705,Singin' in the Rain ,01-Jan-1952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
706,Bad Moon ,01-Nov-1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
707,Enchanted April ,01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,"Sex, Lies, and Videotape ",01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709,Strictly Ballroom ,01-Jan-1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
710,Better Off Dead... ,01-Jan-1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,"Substance of Fire, The ",06-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
712,Tin Men ,01-Jan-1987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
713,Othello ,18-Dec-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
714,Carrington ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715,To Die For ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
716,Home for the Holidays ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
717,"Juror, The ",01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
718,In the Bleak Midwinter ,23-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Canadian Bacon ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
720,First Knight ,01-Jan-1995,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
721,Mallrats ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Nine Months ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Boys on the Side ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724,Circle of Friends ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
725,Exit to Eden ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Fluke ,01-Jan-1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
727,Immortal Beloved ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
728,Junior ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
729,Nell ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,"Queen Margot (Reine Margot, La) ",01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
731,"Corrina, Corrina ",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
732,Dave ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
733,Go Fish ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
734,Made in America ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Philadelphia ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,Shadowlands ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
737,Sirens ,01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
738,Threesome ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
739,Pretty Woman ,01-Jan-1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
740,Jane Eyre ,05-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
741,"Last Supper, The ",05-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
742,Ransom ,08-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
743,"Crow: City of Angels, The ",30-Aug-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
744,Michael Collins ,11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
745,"Ruling Class, The ",01-Jan-1972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Real Genius ,01-Jan-1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Benny & Joon ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
748,"Saint, The ",14-Mar-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
749,"MatchMaker, The ",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
750,Amistad ,18-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,Tomorrow Never Dies ,01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
752,"Replacement Killers, The ",06-Feb-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,Burnt By the Sun ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,Red Corner ,01-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
755,Jumanji ,01-Jan-1995,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
756,Father of the Bride Part II ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Across the Sea of Time ,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
758,Lawnmower Man 2: Beyond Cyberspace ,01-Jan-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
759,Fair Game ,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Screamers ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,Nick of Time ,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762,Beautiful Girls ,09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,Happy Gilmore ,16-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764,If Lucy Fell ,08-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
765,Boomerang ,01-Jan-1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
766,Man of the Year ,01-Mar-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,"Addiction, The ",01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
768,Casper ,01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Congo ,01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
770,Devil in a Blue Dress ,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
771,Johnny Mnemonic ,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
772,Kids ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,Mute Witness ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,"Prophecy, The ",01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775,Something to Talk About ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
776,Three Wishes ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,Castle Freak ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
778,Don Juan DeMarco ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
779,Drop Zone ,01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Dumb & Dumber ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,French Kiss ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
782,Little Odessa ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,Milk Money ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
784,Beyond Bedlam ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
785,Only You ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
786,"Perez Family, The ",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
787,Roommates ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
788,Relative Fear ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
789,Swimming with Sharks ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
790,Tommy Boy ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
791,"Baby-Sitters Club, The ",01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Bullets Over Broadway ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Crooklyn ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
794,It Could Happen to You ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
795,Richie Rich ,01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Speechless ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
797,Timecop ,01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798,Bad Company ,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Boys Life ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,In the Mouth of Madness ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
801,"Air Up There, The ",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Hard Target ,01-Jan-1993,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
803,Heaven & Earth ,01-Jan-1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
804,Jimmy Hollywood ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Manhattan Murder Mystery ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
806,Menace II Society ,01-Jan-1993,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
807,Poetic Justice ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,"Program, The ",01-Jan-1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
809,Rising Sun ,01-Jan-1993,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
810,"Shadow, The ",01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Thirty-Two Short Films About Glenn Gould ,01-Jan-1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
812,Andre ,01-Jan-1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,"Celluloid Closet, The ",15-Mar-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,"Great Day in Harlem, A ",01-Jan-1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
815,One Fine Day ,30-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
816,Candyman: Farewell to the Flesh ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,Frisk ,29-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,Girl 6 ,22-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Eddie ,31-May-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Space Jam ,15-Nov-1996,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
821,Mrs. Winterbourne ,19-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
822,Faces ,01-Jan-1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,Mulholland Falls ,26-Apr-1996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
824,"Great White Hype, The ",03-May-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825,"Arrival, The ",31-May-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
826,"Phantom, The ",07-Jun-1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,Daylight ,06-Dec-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,Alaska ,21-Aug-1996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Fled ,19-Jul-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Power 98 ,17-May-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
831,Escape from L.A. ,09-Aug-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
832,Bogus ,06-Sep-1996,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
833,Bulletproof ,06-Sep-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Halloween: The Curse of Michael Myers ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
835,"Gay Divorcee, The ",01-Jan-1934,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
836,Ninotchka ,01-Jan-1939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
837,Meet John Doe ,01-Jan-1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,In the Line of Duty 2 ,30-Aug-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Loch Ness ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
840,Last Man Standing ,20-Sep-1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
841,"Glimmer Man, The ",04-Oct-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
842,Pollyanna ,01-Jan-1960,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
843,"Shaggy Dog, The ",01-Jan-1959,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Freeway ,23-Aug-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,That Thing You Do! ,28-Sep-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,To Gillian on Her 37th Birthday ,18-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
847,Looking for Richard ,11-Oct-1996,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
848,"Murder, My Sweet ",01-Jan-1944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
849,Days of Thunder ,01-Jan-1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,"Perfect Candidate, A ",27-Sep-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
851,Two or Three Things I Know About Her ,01-Jan-1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,"Bloody Child, The ",26-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
853,Braindead ,01-Jan-1992,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,Bad Taste ,01-Jan-1987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
855,Diva ,01-Jan-1981,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
856,Night on Earth ,01-Jan-1991,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
857,Paris Was a Woman ,08-Nov-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
858,Amityville: Dollhouse ,01-Jan-1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,April Fool's Day ,01-Jan-1986,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
860,"Believers, The ",01-Jan-1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
861,Nosferatu a Venezia ,01-Jan-1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
862,Jingle All the Way ,22-Nov-1996,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) ",08-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,My Fellow Americans ,20-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,"Ice Storm, The ",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,Michael ,25-Dec-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
867,"Whole Wide World, The ",25-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,Hearts and Minds ,10-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,Fools Rush In ,14-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Touch ,14-Feb-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,Vegas Vacation ,14-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Love Jones ,14-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Picture Perfect ,01-Aug-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
874,Career Girls ,08-Aug-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875,She's So Lovely ,22-Aug-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
876,Money Talks ,22-Aug-1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Excess Baggage ,01-Jan-1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,That Darn Cat! ,14-Feb-1997,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
879,"Peacemaker, The ",01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
880,Soul Food ,01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,Money Talks ,22-Aug-1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Washington Square ,01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,Telling Lies in America ,01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,Year of the Horse ,01-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,Phantoms ,01-Jan-1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,"Life Less Ordinary, A ",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
887,Eve's Bayou ,01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,One Night Stand ,01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,"Tango Lesson, The ",01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,Mortal Kombat: Annihilation ,01-Jan-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Bent ,18-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
892,Flubber ,01-Jan-1997,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,For Richer or Poorer ,01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Home Alone 3 ,01-Jan-1997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Scream 2 ,01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,"Sweet Hereafter, The ",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,Time Tracers ,01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,"Postman, The ",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,"Winter Guest, The ",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,Kundun ,25-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,Mr. Magoo ,25-Dec-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,"Big Lebowski, The ",26-Dec-1997,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
903,Afterglow ,26-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
904,Ma vie en rose (My Life in Pink) ,26-Dec-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,Great Expectations ,01-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Oscar & Lucinda ,31-Dec-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
907,Vermin ,01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Half Baked ,16-Jan-1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Dangerous Beauty ,23-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Nil By Mouth ,06-Feb-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,Twilight ,30-Jan-1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
912,U.S. Marshalls ,10-Mar-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,Love and Death on Long Island ,10-Mar-1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Wild Things ,14-Mar-1998,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
915,Primary Colors ,20-Mar-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,Lost in Space ,27-Mar-1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
917,Mercury Rising ,27-Mar-1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,City of Angels ,03-Apr-1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,"City of Lost Children, The ",01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,Two Bits ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,Farewell My Concubine ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,Dead Man ,10-May-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,Raise the Red Lantern ,01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,White Squall ,01-Jan-1996,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,Unforgettable ,23-Feb-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,Down Periscope ,01-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,"Flower of My Secret, The (Flor de mi secreto, La) ",08-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,"Craft, The ",26-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
929,Harriet the Spy ,03-Jul-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Chain Reaction ,31-Jul-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,"Island of Dr. Moreau, The ",23-Aug-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
932,First Kid ,30-Aug-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
933,"Funeral, The ",25-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,"Preacher's Wife, The ",13-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,Paradise Road ,18-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
